SystemDate,AccountNumber,OfficeRR,Currency,SecurityType,Symbol,CUSIP,Sedol,SecurityDescription,TodayUnrealizedPL,TodayRealizedPL,TodayCouponInterest,TodayFundingInterest,TodayTotalPL,MTDUnrealizedPL,MTDRealizedPL,MTDCouponInterest,MTDFundingInterest,MTDTotalPL
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41422LDZ7,,HARRIS CNTY TEX MUN UTIL DIST ULTD TAX BDS             2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41422MHP3,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX RD REF BDS     2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41422MKL8,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41422PSP4,,HARRIS CNTY TEX MUN UTIL DIST PK FACS BDS              2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41422TCG3,,HARRIS CNTY TEX MUN UTIL DIST ULTD TAX BDS             2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41422XAG6,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41422XET4,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41423AHD5,,HARRIS CNTY TEX MUN UTIL DIST ULTD TAX BDS             2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41423AKL3,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41423APY0,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41423EAY8,,HARRIS CNTY TEX MUN UTIL DIST ULTD TAX BDS             2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41423KJD1,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX RD BDS         2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41423RAU7,,HARRIS CNTY TEX MUN UTIL DIST ULTD TAX BDS             2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41424EEY3,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41424GCK0,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41424GGV2,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41424QGW8,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41428UDX6,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41428UFY2,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX RD BDS         2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41429TGD9,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX RD BDS         2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41429TGZ0,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41430CBG1,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41430DBG9,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41430UAE7,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41430UAF4,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41453EBE4,,HARRIS CNTY TEX WTR CTL & IMPT UNLTD TAX BDS            2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,41453SCB8,,HARRIS CNTY TEX WTR CTL & IMPT UNLTD TAX BDS            2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,414641KV1,,HARRIS-WALLER CNTY MUN UTIL DI ST NO 2 TEX UNLTD TAX PK BDS 2 023,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,150.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,414642MC9,,HARRIS-WALLER CNTY MUN UTIL DI UNLTD TAX BDS            2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,414964RS7,,HARRIS CNTY TEX MUN UTIL DIST ULTD TAX REF BDS         2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,414965LU5,,HARRIS CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2023,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,92.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,415361BT0,,HARRISON N Y PUB IMPT BDS             2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,419416UF7,,HAVERFORD TWP PA GO BDS                   2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,419800LV7,,HAWAII ST DEPT BUDGET & FIN SP REV REF BDS              B,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,300.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,421020YJ1,,HAYS CNTY TEX PASS THROUGH TOLL REV AN 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,42211HHE2,,HEADWATERS MUN UTIL DIST TEX H UNLTD TAX BDS            2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,42246EAD7,,HEATHER RIDGE MET DIST NO 1 CO GO REF AND IMPT BDS      2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,42633QEC9,,HENRY CNTY ALA WTR AUTH WTR RE REV BDS                  2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,427078AG5,,HERCULES CALIF REDEV AGY SUCCE TAXABLE REF BDS          2022,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,570.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,429326B91,,HIDALGO CNTY TEX CFTS OBLIG               2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,43124APX0,,HIGHWAY 380 MUN MGMT DIST NO 1 UNLTD TAX UTIL BDS       2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,431669AR1,,HILLS IOWA HEALTH FACS REV REV BDS                  2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,431669AT7,,HILLS IOWA HEALTH FACS REV REV BDS                  2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,431669AV2,,HILLS IOWA HEALTH FACS REV REV BDS                  2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,431669AW0,,HILLS IOWA HEALTH FACS REV REV BDS                  2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,432886BX6,,HILTON-PARMA FIRE DIST N Y REF BDS                  2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,434110TW2,,HOBOKEN N J GO BDS                   2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,436042BW4,,HOLLY SPRINGS MISS ELEC SYS RE BDS                      2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,436146DT8,,HOLLYWOOD FLA GO BDS                   2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,438687KV6,,HONOLULU HAWAII CITY & CNTY TAXABLE GO BDS           2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,44042XCK9,,HORIZON CITY TEX COMBINATION TAX REV CTFS 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,44042XCM5,,HORIZON CITY TEX COMBINATION TAX REV CTFS 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,44044TES7,,HORIZON TEX REGL MUN UTIL DIST ULTD TAX REF BDS         2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,442092DS8,,HOUSTON CNTY TEX GO REF BDS               2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,442349FY7,,HOUSTON TEX ARPT SYS REV AMT SUB LIEN REF BDS     2021A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,44237HCM5,,HOUSTON TEX HIGHER ED FIN CORP REF BDS                  2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,442403MP3,,HOUSTON TEX INDPT SCH DIST LTD TAX SCHHOUSE AND REF 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,442403PT2,,HOUSTON TEX INDPT SCH DIST VARIABLE RATE LTD TAX RE 2023C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,442573BF7,,HOWARD CNTY MD HSG COMMN LEASE REF BDS                  2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,44333GAA8,,HTA TRRB-2007N-745190ZR2 ASSUR CTFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,443443AZ9,,HUBBARD-RADCLIFFE CMNTY SCH DI GO BDS                   2013A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,443730QB5,,HUDSON CNTY N J IMPT AUTH LEAS SECD BDS                 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,445047JQ7,,HUMBLE TEX INDPT SCH DIST UNLTD TAX BLDG BDS       2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,446726KS9,,HUNTINGTON TEX INDPT SCH DIST ULTD TAX REF BDS         2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,447025UD7,,HUNTSVILLE ALA GO WTS                   2015A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,44706HDV6,,HUNTSVILLE ALA HEALTH CARE AUT BDS                      2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,447564LY9,,HURON MICH SCH DIST GO ULTD TAX BLDG SITE BD 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,448125HP2,,HUTCHINS TEX COMBINATION TAX REV CTFS 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,4484923W6,,HUTTO TEX INDPT SCH DIST UNLTD TAX BLDG BDS       2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,45203MQB0,,ILLINOIS HSG DEV AUTH REV BDS                      2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,452152A84,,ILLINOIS ST GO BDS                   2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,452152AY7,,ILLINOIS ST GO BDS                   SERIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,452152B59,,ILLINOIS ST GO BDS                   2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,452152B91,,ILLINOIS ST GO BDS                   2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,452152DU2,,ILLINOIS ST GO BDS                   2010-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,452152VM0,,ILLINOIS ST GO BDS                   FEBRU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,452152YD7,,ILLINOIS ST GO BDS                   MAY 2,0.0,0.0,0.0,0.0,0.0,0.0,108.75,0.0,0.0,108.75
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,452152YH8,,ILLINOIS ST GO BDS                   MAY 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,452152YL9,,ILLINOIS ST GO BDS                   MAY 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,452152YZ8,,ILLINOIS ST GO BDS                   APRIL,0.0,187.5,0.0,0.0,187.5,0.0,362.5,0.0,0.0,362.5
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,452153AW9,,ILLINOIS ST GO BDS                   MARCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,452252HU6,,ILLINOIS ST TOLL HWY AUTH TOLL REV BDS                  2014B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,45471ANY4,,INDIANA FIN AUTH HOSP REV REF BDS                  2015A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,45471ATZ5,,INDIANA FIN AUTH HOSP REV BDS                      2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,45471AUE0,,INDIANA FIN AUTH HOSP REV BDS                      2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,45505TYC9,,INDIANA ST HSG & CMNTY DEV AUT MTG BDS                  2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,45505TYD7,,INDIANA ST HSG & CMNTY DEV AUT MTG BDS                  2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,45506DEN1,,INDIANA ST FIN AUTH REV REV AND REF BDS          2013A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,45506DEP6,,INDIANA ST FIN AUTH REV REV AND REF BDS          2013A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,45506DTQ8,,INDIANA ST FIN AUTH REV LEASE APPROPRIATION REF  2015A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,45528UZK0,,INDIANAPOLIS IND LOC PUB IMPT CMNTY JUSTICE CAMPUS BDS 2019A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,45663NCC4,,INFIRMARY HEALTH SYS SPL CARE BDS                      2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,4624603G9,,IOWA HIGHER ED LN AUTH REV REF  BDS GRAND VIEW UNIVERSITY 201 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,4624603P9,,IOWA HIGHER ED LN AUTH REV PVT CLG FAC REV REF BDS  2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,462467F63,,IOWA FIN AUTH SINGLE FAMILY MT BDS                      2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,462467K67,,IOWA FIN AUTH SINGLE FAMILY MT BDS                      2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,462467R29,,IOWA FIN AUTH SINGLE FAMILY MT TAXABLE BDS              2021F,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,240.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,46247BAK7,,IOWA FIN AUTH STUDENT HSG REV REF BDS                  2016A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,4637772P6,,IRVING TEX GO BDS                   2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,463813ZT5,,IRVING TEX INDPT SCH DIST ULTD TAX REF BDS         2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,463831UP0,,IRVING TEX WTRWKS & SWR REV NEW LINE REF IMPT BDS    2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,464632QP6,,ISLE WIGHT CNTY VA GO REF BDS               2014A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,467319AR0,,JACKSON CNTY MISS UTIL AUTH WT REV BDS                  2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,467578HQ6,,JACKSON CNTY MO SPL OBLIG SPL OBLIG REF BDS        2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,46874TJR4,,JACKSON TENN HOSP REV BDS                      2018,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,47029WCC9,,JAMES CITY CNTY VA ECONOMIC DE REV BDS                  2013A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,471146SH4,,JARRELL TEX INDPT SCH DIST UNLTD TAX SCH BLDG BDS   2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,478799UX5,,JOHNSON CNTY KY SCH DIST FIN C ORP SCH BLDG REV BDS 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,479357BN4,,JOHNSTON CNTY N C WTR & SWR SY BDS                      2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,47935PBA2,,JOHNSTON CNTY OKLA EDL FACS AU BDS                      2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,483207CN4,,KALAMAZOO MICH LTD TAX GO CAP IMPT BDS  2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,485106ZF8,,KANSAS CITY MO SPL OBLIG REF IMPT BDS             2022C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,485429Z72,,KANSAS ST DEV FIN AUTH REV TAXABLE BDS              2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,48619KEB9,,KAUFMAN CNTY TEX MUN UTIL DIST RD BDS                   2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,48619KGV3,,KAUFMAN CNTY TEX MUN UTIL DIST UNLTD TAX BDS            2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,486224PZ5,,KAUFMAN TEX INDPT SCH DIST ULTD TAX SCH BLDG BDS    2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,486375HA9,,KAWEAH DELTA HEALTH CARE DIST REV BDS                  2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,486375HB7,,KAWEAH DELTA HEALTH CARE DIST REV BDS                  2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,487168BJ4,,KEARNY CNTY KANS UNI SCH DIST GO BDS                   2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,4902785F1,,KENT CNTY MICH LTD TAX GO REV REF BDS   2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,490656LU7,,KENT OHIO CITY SCH DIST GO UNLTD TAX IMPT BDS    2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,490746YD0,,KENT WASH LTD TAX GO REF BDS       2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,491197JQ3,,KENTUCKY ASSN OF CNTYS FIN COR BDS                      2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/20/2023,66EG99EG,EG02,USD,Municipal Bonds,,491207Q33,,KENTUCKY BD CORP FING PROG REV FIRST BDS                2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
